transaction_id,date,customer_id,payment_method,card_provider,amount,status,merchant_category,country,currency,card_last_4
TXN105450,5/24/2025,CUST8401,Wallet,,136842,Success,Transportation,South Africa,ZAR,
TXN105451,6/6/2018,CUST7844,Card,Visa,109118,Failed,Transportation,Ghana,GHS,1704
TXN105452,11/20/2020,CUST2980,USSD,,96086,Success,Retail,Uganda,UGX,
TXN105453,12/19/2023,CUST8920,Bank Transfer,,211829,Success,Transportation,Kenya,KES,
TXN105454,3/21/2016,CUST3681,Card,Mastercard,487000,Success,Transportation,Nigeria,NGN,5813
TXN105455,11/15/2016,CUST5827,Card,Visa,98080,Success,Bills Payment,South Africa,ZAR,3994
TXN105456,12/9/2020,CUST3383,Wallet,,182711,Success,Professional Services,Kenya,KES,
TXN105457,12/1/2017,CUST4863,Card,Mastercard,198320,Success,Bills Payment,Ghana,GHS,1962
TXN105458,7/18/2021,CUST8918,USSD,,500000,Success,Retail,Uganda,UGX,
TXN105459,1/31/2024,CUST9768,Card,Visa,500000,Success,Airtime/Data,Nigeria,NGN,5119
TXN105460,5/26/2017,CUST2006,Card,Visa,500000,Reversed,Food Delivery,Uganda,UGX,4201
TXN105461,8/28/2023,CUST8184,Bank Transfer,,110648,Success,Professional Services,Nigeria,NGN,
TXN105462,11/2/2024,CUST2760,POS,,28185,Success,Food Delivery,Nigeria,NGN,
TXN105463,10/3/2016,CUST9459,POS,,152448,Success,Professional Services,Kenya,KES,
TXN105464,7/2/2018,CUST6662,Card,Verve,124131,Pending,E-commerce,Nigeria,NGN,4066
TXN105465,6/7/2021,CUST9039,Wallet,,282027,Success,Airtime/Data,Ghana,GHS,
TXN105466,4/10/2024,CUST2079,Wallet,,500000,Failed,Transportation,Nigeria,NGN,
TXN105467,3/9/2021,CUST1626,POS,Mastercard,500000,Success,Airtime/Data,Nigeria,NGN,518
TXN105468,3/12/2021,CUST1034,Wallet,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN105469,11/25/2020,CUST4060,Card,Mastercard,178312,Failed,Airtime/Data,Kenya,KES,3659
TXN105470,7/18/2018,CUST3574,Bank Transfer,,464920,Success,Transportation,Kenya,KES,
TXN105471,9/29/2021,CUST8783,Card,Mastercard,150071,Success,Retail,Nigeria,NGN,6167
TXN105472,1/10/2017,CUST4708,Card,Visa,25135,Success,Retail,South Africa,ZAR,3209
TXN105473,2/23/2022,CUST5181,USSD,,483681,Success,Professional Services,Nigeria,NGN,
TXN105474,6/15/2024,CUST3942,Card,Visa,3950,Success,Professional Services,Nigeria,NGN,7298
TXN105475,12/7/2020,CUST1669,Bank Transfer,,210499,Success,Retail,Kenya,KES,
TXN105476,5/24/2018,CUST7033,Card,Mastercard,159820,Pending,Airtime/Data,Nigeria,NGN,7709
TXN105477,9/3/2016,CUST2075,Wallet,,472855,Failed,Airtime/Data,Nigeria,NGN,
TXN105478,2/9/2017,CUST3870,Card,Mastercard,500000,Success,E-commerce,Uganda,UGX,4233
TXN105479,3/8/2019,CUST6428,Wallet,,145016,Reversed,Professional Services,Ghana,GHS,
TXN105480,4/3/2025,CUST2694,USSD,,500000,Success,Retail,Nigeria,NGN,
TXN105481,12/23/2019,CUST5110,Card,Verve,139208,Failed,Food Delivery,Nigeria,NGN,872
TXN105482,8/7/2020,CUST9962,POS,,236471,Reversed,Professional Services,South Africa,ZAR,
TXN105483,4/29/2016,CUST4110,Wallet,,500000,Success,Food Delivery,South Africa,ZAR,
TXN105484,6/13/2016,CUST2834,USSD,,472259,Failed,Retail,Nigeria,NGN,
TXN105485,2/17/2015,CUST3476,Wallet,,500000,Success,Transportation,South Africa,ZAR,
TXN105486,4/12/2016,CUST5185,USSD,,102040,Pending,Transportation,Uganda,UGX,
TXN105487,10/4/2023,CUST2474,Bank Transfer,,434260,Failed,Bills Payment,Uganda,UGX,
TXN105488,9/13/2019,CUST3962,Card,Mastercard,376317,Failed,Professional Services,Kenya,KES,1964
TXN105489,9/4/2017,CUST1224,Bank Transfer,,500000,Reversed,E-commerce,South Africa,ZAR,
TXN105490,4/14/2016,CUST6778,Card,Mastercard,68012,Failed,Transportation,Kenya,KES,7390
TXN105491,2/27/2017,CUST5476,Wallet,,500000,Success,Bills Payment,Nigeria,NGN,
TXN105492,10/22/2025,CUST6919,Wallet,,335980,Pending,Retail,Nigeria,NGN,
TXN105493,4/8/2025,CUST9462,POS,Visa,128449,Success,Transportation,Uganda,UGX,3551
TXN105494,11/19/2023,CUST3586,POS,,257312,Success,Professional Services,Nigeria,NGN,
TXN105495,7/11/2023,CUST3659,Card,Verve,162452,Success,Bills Payment,Nigeria,NGN,5645
TXN105496,11/3/2020,CUST7577,POS,,346346,Success,Airtime/Data,Nigeria,NGN,
TXN105497,5/12/2018,CUST1007,Wallet,,500000,Reversed,Food Delivery,South Africa,ZAR,
TXN105498,9/8/2019,CUST4551,POS,,336942,Success,Food Delivery,Nigeria,NGN,
TXN105499,10/23/2016,CUST1493,Bank Transfer,,399567,Success,Professional Services,Kenya,KES,
TXN105500,10/28/2015,CUST2857,Wallet,,292545,Success,Bills Payment,Nigeria,NGN,
TXN105501,4/19/2022,CUST3693,USSD,,21008,Success,E-commerce,Nigeria,NGN,
TXN105502,5/27/2015,CUST6594,Wallet,,106033,Reversed,Retail,Ghana,GHS,
TXN105503,1/7/2020,CUST1525,Card,Visa,270910,Success,Airtime/Data,South Africa,ZAR,6406
TXN105504,10/8/2023,CUST6085,Wallet,,148561,Success,Professional Services,Uganda,UGX,
TXN105505,7/10/2015,CUST1586,Bank Transfer,,80241,Success,Food Delivery,Nigeria,NGN,
TXN105506,8/22/2017,CUST8536,USSD,,280578,Success,Airtime/Data,South Africa,ZAR,
TXN105507,4/28/2024,CUST6124,Bank Transfer,,155921,Success,Airtime/Data,Nigeria,NGN,
TXN105508,12/23/2018,CUST1448,POS,Visa,119420,Success,Bills Payment,Nigeria,NGN,1828
TXN105509,2/11/2024,CUST1576,Card,Visa,249437,Reversed,Bills Payment,Ghana,GHS,5623
TXN105510,8/16/2021,CUST7618,USSD,,57217,Pending,Transportation,Nigeria,NGN,
TXN105511,8/23/2025,CUST4649,Card,Mastercard,500000,Reversed,E-commerce,Kenya,KES,7333
TXN105512,3/4/2023,CUST3483,Bank Transfer,,500000,Success,Transportation,Nigeria,NGN,
TXN105513,8/22/2017,CUST1765,Wallet,,491881,Success,Retail,Nigeria,NGN,
TXN105514,5/10/2016,CUST2460,USSD,,44915,Failed,Professional Services,Uganda,UGX,
TXN105515,8/25/2021,CUST6635,Wallet,,500000,Success,Bills Payment,Nigeria,NGN,
TXN105516,7/3/2016,CUST9110,Wallet,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN105517,3/25/2023,CUST6262,Card,Mastercard,500000,Success,Bills Payment,Ghana,GHS,7514
TXN105518,12/10/2018,CUST9772,Bank Transfer,,48399,Success,Bills Payment,South Africa,ZAR,
TXN105519,12/2/2024,CUST1582,Bank Transfer,,413026,Pending,Transportation,Ghana,GHS,
TXN105520,8/19/2015,CUST1929,Card,Visa,500000,Success,Food Delivery,Ghana,GHS,4185
TXN105521,8/25/2015,CUST6491,USSD,,344487,Success,Transportation,Nigeria,NGN,
TXN105522,11/16/2019,CUST6371,Card,Verve,415843,Success,E-commerce,Nigeria,NGN,1234
TXN105523,6/30/2016,CUST5924,Card,Mastercard,245264,Failed,E-commerce,Nigeria,NGN,2172
TXN105524,6/30/2017,CUST8486,Card,Verve,300910,Success,Retail,Nigeria,NGN,1372
TXN105525,7/14/2017,CUST6216,Card,Visa,13992,Success,Bills Payment,Nigeria,NGN,5258
TXN105526,8/18/2018,CUST5427,USSD,,407509,Success,Food Delivery,Ghana,GHS,
TXN105527,3/7/2016,CUST5919,Card,Visa,33982,Success,Food Delivery,Uganda,UGX,6064
TXN105528,4/12/2023,CUST7253,Wallet,,228382,Pending,E-commerce,Nigeria,NGN,
TXN105529,6/29/2021,CUST1798,Wallet,,138494,Success,Transportation,Nigeria,NGN,
TXN105530,2/18/2016,CUST1016,Bank Transfer,,315359,Success,Airtime/Data,Nigeria,NGN,
TXN105531,9/25/2024,CUST5449,USSD,,57278,Success,Food Delivery,Nigeria,NGN,
TXN105532,11/23/2018,CUST1888,Card,Verve,470599,Success,Food Delivery,Nigeria,NGN,9856
TXN105533,12/26/2018,CUST3986,USSD,,500000,Success,E-commerce,Nigeria,NGN,
TXN105534,2/19/2020,CUST3018,Card,Mastercard,71341,Success,E-commerce,Nigeria,NGN,6834
TXN105535,4/29/2015,CUST6077,Card,Verve,44065,Pending,Bills Payment,Nigeria,NGN,9666
TXN105536,10/7/2021,CUST6295,Bank Transfer,,62902,Success,Retail,Nigeria,NGN,
TXN105537,7/12/2020,CUST1767,Card,Verve,500000,Success,Retail,Nigeria,NGN,9312
TXN105538,3/24/2021,CUST9891,Wallet,,300470,Reversed,Bills Payment,Nigeria,NGN,
TXN105539,6/26/2020,CUST1550,POS,,251889,Pending,E-commerce,Kenya,KES,
TXN105540,8/15/2025,CUST9462,Bank Transfer,,45138,Reversed,Airtime/Data,Nigeria,NGN,
TXN105541,1/21/2016,CUST1177,Wallet,,419421,Success,Transportation,South Africa,ZAR,
TXN105542,10/11/2022,CUST5888,POS,,500000,Success,Airtime/Data,Uganda,UGX,
TXN105543,6/10/2025,CUST1892,Card,Visa,500000,Failed,Food Delivery,Nigeria,NGN,4901
TXN105544,1/14/2019,CUST2480,POS,Mastercard,393458,Failed,E-commerce,Nigeria,NGN,3725
TXN105545,3/9/2024,CUST9539,Wallet,,31305,Success,Food Delivery,Uganda,UGX,
TXN105546,2/26/2018,CUST6296,Card,Visa,47692,Success,Food Delivery,Kenya,KES,6017
TXN105547,9/25/2022,CUST9911,Bank Transfer,,20226,Success,Retail,Nigeria,NGN,
TXN105548,1/12/2016,CUST2502,POS,,119081,Success,Transportation,South Africa,ZAR,
TXN105549,5/17/2018,CUST4712,Wallet,,58316,Success,Food Delivery,Nigeria,NGN,
TXN105550,8/15/2019,CUST2471,Wallet,,120468,Success,Food Delivery,Kenya,KES,
TXN105551,12/22/2015,CUST6550,Card,Verve,194490,Success,Transportation,Nigeria,NGN,5642
TXN105552,5/8/2023,CUST1109,Bank Transfer,,500000,Failed,E-commerce,Nigeria,NGN,
TXN105553,1/25/2019,CUST6637,Bank Transfer,,377029,Reversed,Transportation,South Africa,ZAR,
TXN105554,4/26/2019,CUST3171,Card,Visa,500000,Pending,E-commerce,Nigeria,NGN,2420
TXN105555,1/15/2020,CUST3176,Wallet,,495634,Success,Transportation,Kenya,KES,
TXN105556,3/9/2019,CUST8738,Bank Transfer,,47740,Failed,Airtime/Data,Ghana,GHS,
TXN105557,4/26/2018,CUST2413,Card,Verve,500000,Reversed,Transportation,Nigeria,NGN,9404
TXN105558,4/9/2017,CUST6638,Card,Visa,128688,Success,Food Delivery,Nigeria,NGN,2794
TXN105559,1/14/2015,CUST8304,Card,Visa,407670,Success,Airtime/Data,Kenya,KES,8527
TXN105560,1/12/2022,CUST7100,Card,Mastercard,166789,Success,Professional Services,Ghana,GHS,3110
TXN105561,6/4/2016,CUST9702,Wallet,,500000,Reversed,Retail,South Africa,ZAR,
TXN105562,1/18/2016,CUST9725,Wallet,,122366,Success,Airtime/Data,Nigeria,NGN,
TXN105563,10/23/2015,CUST9630,Bank Transfer,,130918,Reversed,Airtime/Data,Nigeria,NGN,
TXN105564,8/14/2019,CUST4804,USSD,,500000,Success,Bills Payment,Nigeria,NGN,
TXN105565,8/29/2016,CUST6385,Bank Transfer,,9981,Success,Retail,Nigeria,NGN,
TXN105566,12/19/2022,CUST8879,Card,Mastercard,477198,Success,Professional Services,Nigeria,NGN,1324
TXN105567,2/9/2017,CUST5296,Card,Visa,500000,Success,Retail,Nigeria,NGN,3301
TXN105568,6/6/2024,CUST7087,Bank Transfer,,500000,Success,E-commerce,Kenya,KES,
TXN105569,4/6/2023,CUST6786,Bank Transfer,,500000,Reversed,Professional Services,Kenya,KES,
TXN105570,10/7/2018,CUST7338,POS,,500000,Success,Airtime/Data,Ghana,GHS,
TXN105571,10/23/2017,CUST8867,Wallet,,27001,Success,E-commerce,Nigeria,NGN,
TXN105572,9/26/2024,CUST3056,POS,,500000,Success,Bills Payment,Nigeria,NGN,
TXN105573,10/23/2021,CUST4283,Wallet,,415733,Failed,Food Delivery,Uganda,UGX,
TXN105574,8/11/2025,CUST7298,Bank Transfer,,416902,Failed,E-commerce,Nigeria,NGN,
TXN105575,3/1/2018,CUST1611,POS,Visa,54946,Success,Retail,South Africa,ZAR,796
TXN105576,8/25/2024,CUST7978,Bank Transfer,,420142,Success,Airtime/Data,Ghana,GHS,
TXN105577,9/10/2018,CUST9185,Wallet,,500000,Success,E-commerce,South Africa,ZAR,
TXN105578,4/1/2015,CUST2253,Wallet,,500000,Success,Airtime/Data,Uganda,UGX,
TXN105579,9/27/2018,CUST7970,Card,Verve,231306,Success,Retail,Nigeria,NGN,6788
TXN105580,3/4/2021,CUST6569,Card,Verve,16307,Failed,Airtime/Data,Nigeria,NGN,5068
TXN105581,1/2/2016,CUST9031,USSD,,179950,Success,Transportation,Nigeria,NGN,
TXN105582,6/19/2024,CUST4289,Card,Visa,500000,Success,E-commerce,Kenya,KES,9540
TXN105583,7/14/2023,CUST7268,POS,,483592,Success,Airtime/Data,South Africa,ZAR,
TXN105584,8/4/2021,CUST6786,Bank Transfer,,245988,Reversed,Professional Services,Ghana,GHS,
TXN105585,3/15/2020,CUST8625,Card,Verve,22671,Success,Food Delivery,Nigeria,NGN,9303
TXN105586,5/27/2019,CUST6892,Card,Visa,222674,Pending,Retail,Uganda,UGX,7621
TXN105587,3/27/2017,CUST1658,Bank Transfer,,253216,Success,Bills Payment,Nigeria,NGN,
TXN105588,11/7/2019,CUST1244,Bank Transfer,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN105589,1/30/2019,CUST8484,Bank Transfer,,409869,Reversed,Bills Payment,Uganda,UGX,
TXN105590,8/18/2018,CUST1995,Bank Transfer,,149384,Success,Professional Services,Ghana,GHS,
TXN105591,8/19/2025,CUST7564,Wallet,,298044,Success,Retail,Kenya,KES,
TXN105592,4/15/2021,CUST8243,USSD,,27335,Success,Professional Services,South Africa,ZAR,
TXN105593,5/9/2025,CUST8330,Card,Mastercard,500000,Success,Professional Services,South Africa,ZAR,7980
TXN105594,8/21/2016,CUST3764,Wallet,,178552,Success,Airtime/Data,Nigeria,NGN,
TXN105595,5/24/2017,CUST1044,USSD,,259933,Pending,Transportation,Kenya,KES,
TXN105596,8/8/2023,CUST3755,POS,,175578,Pending,Food Delivery,Kenya,KES,
TXN105597,1/7/2025,CUST5074,Wallet,,458925,Reversed,Food Delivery,South Africa,ZAR,
TXN105598,12/24/2015,CUST2550,POS,,434158,Success,Bills Payment,Nigeria,NGN,
TXN105599,3/30/2015,CUST1577,POS,,500000,Pending,Professional Services,South Africa,ZAR,
TXN105600,5/26/2015,CUST5317,POS,,124868,Failed,Retail,Kenya,KES,
TXN105601,8/25/2016,CUST9422,Wallet,,151725,Success,E-commerce,Kenya,KES,
TXN105602,7/30/2024,CUST4081,USSD,,53527,Success,Food Delivery,Nigeria,NGN,
TXN105603,5/1/2015,CUST5589,Card,Visa,426276,Success,Transportation,Uganda,UGX,8581
TXN105604,9/4/2020,CUST8198,Wallet,,16244,Success,Retail,Kenya,KES,
TXN105605,11/23/2017,CUST9916,Card,Visa,364205,Success,Professional Services,Kenya,KES,7426
TXN105606,2/9/2021,CUST7708,Card,Visa,500000,Success,Retail,South Africa,ZAR,2418
TXN105607,8/5/2015,CUST6111,Card,Visa,500000,Success,E-commerce,Kenya,KES,2020
TXN105608,10/5/2015,CUST8502,POS,Mastercard,238435,Success,Food Delivery,South Africa,ZAR,9617
TXN105609,3/5/2025,CUST9598,Wallet,,245959,Success,E-commerce,South Africa,ZAR,
TXN105610,8/29/2024,CUST6057,Bank Transfer,,32037,Success,E-commerce,Kenya,KES,
TXN105611,12/30/2017,CUST5561,Card,Mastercard,444393,Reversed,E-commerce,Nigeria,NGN,2142
TXN105612,4/12/2015,CUST8155,USSD,,500000,Success,Bills Payment,Kenya,KES,
TXN105613,6/10/2022,CUST5871,Card,Visa,112232,Success,Transportation,Nigeria,NGN,3424
TXN105614,6/18/2022,CUST6959,Card,Visa,218789,Success,Professional Services,Ghana,GHS,4143
TXN105615,10/23/2019,CUST6168,POS,Mastercard,500000,Success,Transportation,Nigeria,NGN,9979
TXN105616,1/12/2025,CUST7915,Bank Transfer,,500000,Success,Retail,Nigeria,NGN,
TXN105617,7/24/2020,CUST2520,POS,,111451,Reversed,Retail,Nigeria,NGN,
TXN105618,6/19/2017,CUST5560,USSD,,319910,Success,Airtime/Data,Nigeria,NGN,
TXN105619,3/14/2025,CUST4139,Card,Visa,85521,Success,Airtime/Data,Nigeria,NGN,6100
TXN105620,7/15/2018,CUST8885,Card,Visa,42980,Success,Bills Payment,Uganda,UGX,591
TXN105621,8/18/2019,CUST1595,USSD,,500000,Success,E-commerce,Nigeria,NGN,
TXN105622,8/7/2018,CUST1278,USSD,,500000,Failed,E-commerce,Kenya,KES,
TXN105623,2/1/2021,CUST6437,Bank Transfer,,500000,Reversed,Airtime/Data,Nigeria,NGN,
TXN105624,8/30/2015,CUST2839,POS,,19998,Success,Food Delivery,Ghana,GHS,
TXN105625,5/8/2017,CUST7035,POS,Mastercard,500000,Success,Professional Services,Uganda,UGX,5595
TXN105626,5/25/2021,CUST5077,POS,Mastercard,230532,Success,Retail,South Africa,ZAR,7032
TXN105627,9/11/2016,CUST5821,Card,Visa,167660,Pending,E-commerce,Ghana,GHS,1481
TXN105628,1/24/2025,CUST2892,USSD,,316283,Reversed,Transportation,Uganda,UGX,
TXN105629,4/29/2016,CUST4423,Bank Transfer,,38319,Success,Food Delivery,Kenya,KES,
TXN105630,2/10/2021,CUST6337,POS,,500000,Pending,Food Delivery,South Africa,ZAR,
TXN105631,1/12/2022,CUST4257,Bank Transfer,,349326,Success,E-commerce,Kenya,KES,
TXN105632,6/13/2022,CUST5224,Card,Visa,82608,Success,Professional Services,Nigeria,NGN,2153
TXN105633,3/1/2015,CUST1456,Card,Mastercard,83416,Success,E-commerce,South Africa,ZAR,5393
TXN105634,5/18/2020,CUST7021,Card,Visa,81458,Success,Transportation,Nigeria,NGN,8007
TXN105635,1/1/2021,CUST7976,POS,,23476,Failed,Airtime/Data,Nigeria,NGN,
TXN105636,4/6/2021,CUST4255,POS,,354497,Success,Bills Payment,South Africa,ZAR,
TXN105637,12/31/2024,CUST7336,Card,Mastercard,500000,Reversed,Bills Payment,Uganda,UGX,4856
TXN105638,10/12/2019,CUST4225,Card,Visa,7061,Success,Food Delivery,Nigeria,NGN,7011
TXN105639,7/4/2024,CUST4724,USSD,,20098,Failed,Bills Payment,Ghana,GHS,
TXN105640,5/23/2021,CUST3442,POS,,340173,Success,Retail,Nigeria,NGN,
TXN105641,3/19/2025,CUST4369,POS,Mastercard,500000,Success,E-commerce,South Africa,ZAR,7706
TXN105642,9/8/2017,CUST3543,USSD,,158248,Reversed,Airtime/Data,Nigeria,NGN,
TXN105643,1/3/2018,CUST7918,Card,Visa,172075,Success,Professional Services,South Africa,ZAR,9606
TXN105644,3/15/2017,CUST7316,Card,Visa,362879,Success,Professional Services,Kenya,KES,318
TXN105645,1/16/2019,CUST9457,Bank Transfer,,128199,Failed,Food Delivery,Kenya,KES,
TXN105646,4/11/2016,CUST4724,Card,Mastercard,10787,Success,Retail,South Africa,ZAR,1994
TXN105647,6/24/2019,CUST2580,Wallet,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN105648,5/3/2016,CUST2904,POS,,393025,Success,Professional Services,Kenya,KES,
TXN105649,12/10/2023,CUST4261,Wallet,,347720,Success,Bills Payment,Nigeria,NGN,
TXN105650,12/27/2015,CUST3345,Wallet,,500000,Success,Retail,Ghana,GHS,
TXN105651,12/16/2018,CUST5234,USSD,,449856,Success,Airtime/Data,Kenya,KES,
TXN105652,9/17/2022,CUST9307,Wallet,,92209,Reversed,E-commerce,Nigeria,NGN,
TXN105653,6/27/2024,CUST3879,Bank Transfer,,173842,Success,E-commerce,Nigeria,NGN,
TXN105654,5/21/2025,CUST8821,POS,,53920,Success,E-commerce,Kenya,KES,
TXN105655,2/14/2025,CUST7942,POS,,55639,Failed,Food Delivery,Nigeria,NGN,
TXN105656,6/1/2023,CUST2818,Card,Mastercard,451046,Failed,Bills Payment,South Africa,ZAR,2506
TXN105657,3/21/2023,CUST9297,Card,Visa,500000,Success,Food Delivery,Uganda,UGX,4524
TXN105658,5/8/2021,CUST5644,Card,Mastercard,500000,Success,Retail,Kenya,KES,9770
TXN105659,12/25/2018,CUST6997,Card,Mastercard,395917,Success,Bills Payment,Kenya,KES,9896
TXN105660,8/1/2022,CUST2956,Card,Visa,81386,Success,Food Delivery,South Africa,ZAR,7632
TXN105661,5/29/2019,CUST8003,Card,Mastercard,44663,Reversed,Airtime/Data,South Africa,ZAR,3663
TXN105662,6/28/2022,CUST8685,Card,Mastercard,500000,Success,Airtime/Data,Ghana,GHS,5852
TXN105663,5/18/2019,CUST1949,Bank Transfer,,345817,Success,Transportation,South Africa,ZAR,
TXN105664,2/12/2015,CUST1247,Card,Visa,385232,Success,Food Delivery,Nigeria,NGN,9949
TXN105665,6/22/2024,CUST5263,Card,Mastercard,500000,Success,Bills Payment,Uganda,UGX,1155
TXN105666,1/22/2022,CUST6296,Card,Mastercard,485982,Success,Transportation,Nigeria,NGN,9531
TXN105667,2/16/2022,CUST3406,Wallet,,500000,Success,Bills Payment,Ghana,GHS,
TXN105668,12/3/2024,CUST7924,POS,,23142,Failed,E-commerce,South Africa,ZAR,
TXN105669,4/30/2015,CUST4552,POS,,500000,Pending,Professional Services,Ghana,GHS,
TXN105670,6/22/2020,CUST1198,Wallet,,500000,Success,Transportation,South Africa,ZAR,
TXN105671,5/16/2022,CUST6627,POS,,134824,Success,E-commerce,South Africa,ZAR,
TXN105672,1/15/2023,CUST2564,Wallet,,409157,Success,Food Delivery,South Africa,ZAR,
TXN105673,12/27/2015,CUST3399,Card,Mastercard,150845,Success,Retail,Kenya,KES,3531
TXN105674,9/9/2024,CUST7302,Card,Verve,500000,Success,Professional Services,Nigeria,NGN,2689
TXN105675,2/24/2019,CUST5486,Card,Visa,13597,Success,Professional Services,Kenya,KES,9456
TXN105676,12/4/2019,CUST7140,USSD,,346802,Success,E-commerce,Nigeria,NGN,
TXN105677,7/6/2020,CUST3956,USSD,,72850,Success,E-commerce,Kenya,KES,
TXN105678,10/30/2025,CUST5177,USSD,,498223,Success,Food Delivery,Ghana,GHS,
TXN105679,12/1/2021,CUST6388,Bank Transfer,,77380,Success,Food Delivery,Nigeria,NGN,
TXN105680,2/5/2020,CUST2015,USSD,,107352,Success,Retail,South Africa,ZAR,
TXN105681,3/31/2023,CUST8770,Wallet,,272780,Success,Transportation,South Africa,ZAR,
TXN105682,4/14/2016,CUST6404,Wallet,,500000,Success,Professional Services,South Africa,ZAR,
TXN105683,4/29/2025,CUST7912,Wallet,,95157,Success,Bills Payment,Ghana,GHS,
TXN105684,2/23/2015,CUST2103,POS,,62306,Success,Professional Services,South Africa,ZAR,
TXN105685,5/10/2015,CUST9842,Wallet,,500000,Pending,Retail,Kenya,KES,
TXN105686,2/3/2016,CUST2843,Wallet,,277754,Success,E-commerce,Ghana,GHS,
TXN105687,3/29/2016,CUST5385,Bank Transfer,,500000,Success,Retail,Nigeria,NGN,
TXN105688,2/9/2018,CUST3160,Card,Mastercard,63417,Failed,Retail,Ghana,GHS,945
TXN105689,7/5/2019,CUST2160,Wallet,,415301,Success,Bills Payment,Nigeria,NGN,
TXN105690,7/24/2019,CUST9307,Card,Mastercard,106044,Success,Bills Payment,Nigeria,NGN,4377
TXN105691,2/19/2019,CUST4111,POS,,68201,Reversed,Retail,Nigeria,NGN,
TXN105692,11/17/2015,CUST8394,Card,Visa,460083,Success,Transportation,South Africa,ZAR,9903
TXN105693,10/8/2017,CUST9108,Card,Visa,360250,Success,E-commerce,Nigeria,NGN,1494
TXN105694,12/20/2017,CUST4724,Bank Transfer,,500000,Pending,Bills Payment,Uganda,UGX,
TXN105695,8/3/2021,CUST9788,USSD,,148114,Failed,Airtime/Data,Kenya,KES,
TXN105696,11/28/2025,CUST1769,USSD,,237662,Success,E-commerce,Nigeria,NGN,
TXN105697,12/5/2019,CUST6955,Wallet,,207994,Success,Food Delivery,Nigeria,NGN,
TXN105698,1/1/2025,CUST1738,Wallet,,500000,Success,Transportation,Nigeria,NGN,
TXN105699,10/28/2017,CUST4517,Card,Mastercard,138265,Success,Transportation,Nigeria,NGN,702
TXN105700,9/7/2025,CUST1466,Bank Transfer,,139719,Success,Airtime/Data,South Africa,ZAR,
TXN105701,1/17/2019,CUST5771,POS,Mastercard,175121,Success,Retail,Kenya,KES,426
TXN105702,4/5/2018,CUST3072,Card,Verve,332590,Pending,Food Delivery,Nigeria,NGN,1330
TXN105703,1/24/2016,CUST2502,Card,Visa,116313,Success,Bills Payment,Kenya,KES,441
TXN105704,10/6/2019,CUST5715,Wallet,,500000,Failed,Professional Services,South Africa,ZAR,
TXN105705,6/16/2024,CUST9202,Card,Visa,123527,Pending,Professional Services,Nigeria,NGN,6605
TXN105706,4/18/2015,CUST1105,USSD,,500000,Success,Airtime/Data,Ghana,GHS,
TXN105707,6/10/2023,CUST9157,USSD,,43691,Success,Retail,Nigeria,NGN,
TXN105708,8/2/2015,CUST3305,USSD,,427500,Success,Professional Services,Kenya,KES,
TXN105709,2/2/2018,CUST8148,Card,Mastercard,500000,Pending,Airtime/Data,Nigeria,NGN,3495
